frame_timestamp_global,frame_timestamp_local,i_entity,label,state_left_arm_up,state_left_arm_down,state_left_leg_up,state_left_leg_down,state_right_arm_up,state_right_arm_down,state_right_leg_up,state_right_leg_down,state_jump,state_duck
970,28,14,1970,0,0,0,0,0,0,0,0,0,1
975,29,14,1970,0,0,0,0,0,0,0,0,0,1
980,30,14,1970,0,0,0,0,0,0,0,0,0,1
985,31,14,1970,0,0,0,0,0,0,0,0,0,1
990,32,14,1970,0,0,0,0,0,0,1,1,0,1
995,33,14,1970,0,0,0,0,0,0,1,1,0,1
1000,34,14,1970,0,0,0,0,0,0,1,1,0,1
1005,35,14,1970,1,1,0,0,1,1,1,1,0,1
1010,36,14,1970,1,1,0,0,0,0,0,0,0,1
1045,0,15,1970,0,0,0,0,0,0,0,0,0,1
1050,1,15,1970,1,1,0,0,0,0,0,0,1,1
1055,2,15,1970,1,1,0,0,0,0,0,0,0,1
1060,3,15,1970,1,1,0,0,0,0,0,0,0,1
1065,4,15,1970,1,1,0,0,1,1,0,0,0,1
1070,5,15,1970,1,1,0,0,0,0,0,0,1,1
1075,6,15,1970,0,0,1,1,1,1,0,0,0,1
1080,7,15,1970,0,0,0,0,1,1,0,0,1,1
1085,8,15,1970,1,1,0,0,1,1,0,0,0,1
1090,9,15,1970,1,1,0,0,1,1,0,0,1,1
1095,10,15,1970,1,1,1,1,1,1,0,0,0,1
1100,11,15,1970,1,1,0,0,1,1,0,0,1,1
1105,12,15,1970,0,0,0,0,0,0,0,0,0,1
1110,13,15,1970,0,0,0,0,0,0,0,0,1,1
1115,14,15,1970,0,0,0,0,0,0,0,0,0,1
1120,15,15,1970,1,1,0,0,1,1,0,0,1,1
1125,16,15,1970,1,1,0,0,1,1,0,0,0,1
1130,17,15,1970,1,1,0,0,1,1,0,0,0,1
1135,18,15,1970,1,1,0,0,1,1,0,0,0,1
1140,19,15,1970,1,1,0,0,1,1,0,0,0,1
1145,20,15,1970,1,1,0,0,1,1,0,0,0,1
1150,21,15,1970,1,1,0,0,1,1,1,1,0,1
1155,22,15,1970,1,1,0,0,1,1,0,0,0,1
1160,23,15,1970,1,1,0,0,1,1,0,0,0,1
1165,24,15,1970,1,1,0,0,1,1,0,0,0,1
1170,25,15,1970,1,1,0,0,1,1,0,0,0,1
1175,26,15,1970,1,1,0,0,1,1,0,0,0,1
1180,27,15,1970,1,1,0,0,1,1,0,0,0,1
1185,28,15,1970,1,1,0,0,1,1,0,0,0,1
1190,29,15,1970,1,1,0,0,1,1,0,0,0,1
1195,30,15,1970,1,1,0,0,1,1,0,0,0,1
1200,31,15,1970,0,0,0,0,0,0,0,0,0,1
1205,32,15,1970,0,0,0,0,0,0,0,0,0,1
1225,0,16,1970,0,0,0,0,0,0,0,0,0,1
1230,1,16,1970,0,0,0,0,0,0,0,0,0,1
1235,2,16,1970,0,0,0,0,0,0,0,0,0,1
1240,3,16,1970,0,0,0,0,0,0,0,0,0,1
1245,4,16,1970,0,0,0,0,0,0,0,0,0,1
1250,5,16,1970,0,0,0,0,0,0,0,0,0,1
1255,6,16,1970,0,0,0,0,0,0,0,0,0,1
1260,7,16,1970,0,0,0,0,0,0,0,0,0,1
1265,8,16,1970,0,0,0,0,0,0,0,0,0,1
1270,9,16,1970,0,0,0,0,0,0,0,0,0,1
1275,10,16,1970,0,0,0,0,0,0,0,0,0,1
1280,11,16,1970,0,0,0,0,0,0,0,0,0,1
1285,12,16,1970,0,0,0,0,0,0,0,0,0,1
1290,13,16,1970,0,0,0,0,0,0,0,0,0,1
1295,14,16,1970,0,0,0,0,0,0,0,0,0,1
1300,15,16,1970,1,1,0,0,1,1,0,0,0,1
1305,16,16,1970,1,1,0,0,1,1,0,0,0,1
1310,17,16,1970,1,1,0,0,1,1,0,0,0,1
1315,18,16,1970,1,1,0,0,1,1,0,0,0,1
1320,19,16,1970,1,1,0,0,1,1,0,0,0,1
1325,20,16,1970,1,1,0,0,1,1,0,0,0,1
1330,21,16,1970,1,1,0,0,1,1,0,0,0,1
1335,22,16,1970,1,1,0,0,1,1,0,0,0,1
1340,23,16,1970,1,1,0,0,1,1,0,0,0,1
1345,24,16,1970,1,1,0,0,1,1,0,0,0,1
1350,25,16,1970,1,1,0,0,1,1,0,0,0,1
1355,26,16,1970,1,1,0,0,1,1,0,0,0,1
1360,27,16,1970,0,0,0,0,0,0,0,0,0,1
1365,28,16,1970,0,0,0,0,0,0,0,0,0,1
1370,29,16,1970,0,0,0,0,0,0,0,0,0,1
1375,30,16,1970,0,0,0,0,0,0,0,0,0,1
1380,31,16,1970,0,0,0,0,0,0,0,0,0,1
1385,32,16,1970,0,0,0,0,0,0,0,0,0,1
1390,33,16,1970,1,1,0,0,1,1,0,0,0,1
1395,34,16,1970,1,1,0,0,1,1,0,0,0,1
1400,35,16,1970,1,1,0,0,1,1,0,0,0,1
1405,36,16,1970,1,1,0,0,1,1,0,0,0,1
1410,37,16,1970,1,1,0,0,1,1,0,0,0,1
1415,38,16,1970,1,1,0,0,1,1,0,0,0,1
1420,39,16,1970,1,1,0,0,1,1,0,0,0,1
1425,40,16,1970,1,1,0,0,1,1,0,0,0,1
1430,41,16,1970,1,1,0,0,1,1,0,0,0,1
1435,42,16,1970,1,1,0,0,1,1,0,0,0,1
1440,43,16,1970,1,1,0,0,1,1,0,0,0,1
1445,44,16,1970,1,1,0,0,1,1,0,0,0,1
1450,45,16,1970,0,0,0,0,0,0,0,0,0,1
1485,0,17,1970,1,1,0,0,1,1,0,0,0,1
1490,1,17,1970,1,1,0,0,1,1,0,0,0,1
1495,2,17,1970,1,1,0,0,0,0,0,0,0,1
1500,3,17,1970,1,1,1,1,0,0,0,0,0,1
1505,4,17,1970,1,1,1,1,0,0,0,0,0,1
1510,5,17,1970,1,1,1,1,0,0,0,0,0,1
1515,6,17,1970,1,1,0,0,0,0,0,0,0,1
1520,7,17,1970,1,1,1,1,0,0,0,0,0,1
1525,8,17,1970,1,1,1,1,0,0,0,0,0,1
1530,9,17,1970,1,1,0,0,0,0,0,0,0,1
1535,10,17,1970,1,1,0,0,0,0,0,0,0,1
1540,11,17,1970,1,1,0,0,0,0,0,0,0,1
1545,12,17,1970,1,1,0,0,0,0,0,0,0,1
1550,13,17,1970,1,1,0,0,0,0,0,0,0,1
1555,14,17,1970,1,1,1,1,0,0,0,0,0,1
1560,15,17,1970,1,1,1,1,0,0,0,0,0,1
1565,16,17,1970,1,1,1,1,0,0,0,0,0,1
1570,17,17,1970,1,1,1,1,0,0,0,0,0,1
1575,18,17,1970,1,1,0,0,0,0,0,0,0,1
1580,19,17,1970,1,1,0,0,0,0,0,0,0,1
1585,20,17,1970,1,1,0,0,0,0,0,0,0,1
1590,21,17,1970,1,1,0,0,0,0,0,0,0,1
1595,22,17,1970,1,1,1,1,0,0,0,0,0,1
1600,23,17,1970,1,1,1,1,0,0,0,0,0,1
1605,24,17,1970,1,1,1,1,1,1,0,0,0,1
1610,25,17,1970,1,1,1,1,1,1,0,0,0,1
1615,26,17,1970,1,1,0,0,1,1,0,0,0,1
1620,27,17,1970,1,1,1,1,1,1,0,0,0,1
1625,28,17,1970,1,1,0,0,1,1,0,0,0,1
1630,29,17,1970,1,1,0,0,1,1,0,0,0,1
1635,30,17,1970,1,1,0,0,1,1,0,0,0,1
1640,31,17,1970,1,1,0,0,1,1,0,0,0,1
1645,32,17,1970,0,0,0,0,0,0,0,0,0,1
1650,33,17,1970,0,0,0,0,0,0,0,0,0,1
1655,34,17,1970,0,0,0,0,0,0,1,1,0,1
1660,35,17,1970,0,0,0,0,0,0,0,0,0,1
1665,36,17,1970,1,1,0,0,1,1,0,0,0,1
1670,37,17,1970,1,1,0,0,1,1,0,0,0,1
1680,39,17,1970,0,0,0,0,0,0,0,0,0,1
1685,40,17,1970,1,1,1,1,1,1,1,1,0,1
1690,41,17,1970,0,0,0,0,1,1,0,0,0,1
1695,42,17,1970,0,0,0,0,1,1,1,1,0,1
1700,43,17,1970,1,1,0,0,1,1,0,0,0,1
1705,44,17,1970,1,1,1,1,0,0,0,0,0,1
1710,45,17,1970,1,1,1,1,1,1,0,0,0,1
1715,46,17,1970,1,1,0,0,1,1,0,0,0,1
1720,47,17,1970,1,1,1,1,1,1,0,0,0,1
1725,48,17,1970,1,1,0,0,1,1,0,0,0,1
1730,49,17,1970,1,1,1,1,1,1,0,0,0,1
2075,7,18,1980,0,0,0,0,0,0,0,0,0,1
2085,9,18,1980,1,1,1,1,1,1,1,1,0,1
2090,10,18,1980,1,1,0,0,1,1,1,1,0,1
2095,11,18,1980,1,1,0,0,1,1,0,0,0,1
2100,12,18,1980,1,1,1,1,1,1,1,1,0,1
2105,13,18,1980,1,1,1,1,1,1,1,1,0,1
2110,14,18,1980,1,1,0,0,1,1,1,1,0,1
2115,15,18,1980,1,1,0,0,1,1,0,0,0,1
2120,16,18,1980,1,1,0,0,1,1,0,0,0,0
2130,18,18,1980,1,1,0,0,1,1,0,0,0,1
2135,19,18,1980,1,1,0,0,1,1,0,0,0,1
2140,20,18,1980,1,1,0,0,1,1,0,0,0,1
2145,21,18,1980,1,1,0,0,1,1,0,0,0,1
2220,0,19,1980,1,1,0,0,0,0,0,0,0,1
2225,1,19,1980,1,1,0,0,0,0,0,0,0,1
2230,2,19,1980,0,0,0,0,0,0,0,0,0,1
2235,3,19,1980,0,0,0,0,0,0,0,0,1,1
2240,4,19,1980,1,1,0,0,0,0,0,0,0,1
2245,5,19,1980,0,0,0,0,0,0,0,0,1,1
2250,6,19,1980,0,0,0,0,0,0,0,0,0,1
2255,7,19,1980,0,0,0,0,0,0,0,0,1,1
2260,8,19,1980,0,0,0,0,0,0,0,0,0,1
2265,9,19,1980,0,0,0,0,0,0,0,0,1,1
2270,10,19,1980,0,0,0,0,0,0,0,0,0,1
2275,11,19,1980,0,0,0,0,0,0,0,0,1,1
2280,12,19,1980,0,0,0,0,0,0,0,0,0,1
2285,13,19,1980,0,0,0,0,0,0,1,1,1,1
2290,14,19,1980,0,0,0,0,0,0,0,0,0,1
2295,15,19,1980,0,0,0,0,0,0,0,0,1,1
2300,16,19,1980,0,0,0,0,1,1,0,0,0,1
2305,17,19,1980,0,0,1,1,1,1,0,0,1,1
2310,18,19,1980,1,1,0,0,0,0,0,0,0,1
2315,19,19,1980,0,0,0,0,1,1,0,0,1,1
2320,20,19,1980,0,0,0,0,0,0,0,0,0,1
2325,21,19,1980,0,0,1,1,0,0,0,0,1,1
2330,22,19,1980,0,0,1,1,0,0,0,0,0,1
2335,23,19,1980,0,0,0,0,0,0,0,0,1,1
2340,24,19,1980,0,0,0,0,0,0,0,0,0,1
2345,25,19,1980,0,0,0,0,0,0,1,1,1,1
2350,26,19,1980,0,0,0,0,0,0,0,0,0,1
2355,27,19,1980,0,0,0,0,0,0,0,0,1,1
2360,28,19,1980,1,1,0,0,0,0,0,0,0,1
2365,29,19,1980,0,0,0,0,0,0,0,0,1,1
2370,30,19,1980,0,0,0,0,0,0,0,0,0,1
2375,31,19,1980,0,0,0,0,0,0,0,0,1,1
2380,32,19,1980,1,1,0,0,0,0,0,0,0,1
2385,33,19,1980,1,1,1,1,0,0,0,0,1,1
2390,34,19,1980,1,1,0,0,0,0,0,0,0,1
2395,35,19,1980,1,1,0,0,0,0,0,0,1,1
2400,36,19,1980,0,0,0,0,0,0,1,1,0,1
2405,37,19,1980,1,1,0,0,0,0,0,0,1,1
2410,38,19,1980,1,1,0,0,0,0,0,0,0,1
2415,39,19,1980,1,1,0,0,0,0,0,0,1,1
2420,40,19,1980,1,1,0,0,0,0,0,0,0,1
2425,41,19,1980,1,1,0,0,1,1,0,0,1,1
2430,42,19,1980,1,1,0,0,0,0,1,1,0,1
2435,43,19,1980,0,0,0,0,0,0,0,0,1,1
2440,44,19,1980,0,0,1,1,0,0,0,0,0,1
2445,45,19,1980,0,0,0,0,0,0,0,0,1,1
2450,46,19,1980,0,0,0,0,0,0,0,0,0,1
2455,47,19,1980,0,0,0,0,0,0,0,0,1,1
2460,48,19,1980,0,0,0,0,0,0,0,0,0,1
2465,49,19,1980,0,0,0,0,0,0,0,0,1,1
2470,50,19,1980,0,0,0,0,0,0,0,0,0,1
2475,51,19,1980,0,0,0,0,0,0,0,0,1,1
2480,52,19,1980,0,0,0,0,0,0,0,0,0,1
2485,53,19,1980,1,1,0,0,0,0,0,0,1,1
2490,54,19,1980,0,0,0,0,0,0,0,0,0,1
2495,55,19,1980,0,0,0,0,0,0,0,0,1,1
2500,56,19,1980,1,1,0,0,0,0,0,0,0,1
2505,57,19,1980,0,0,0,0,0,0,0,0,1,1
2510,58,19,1980,0,0,0,0,0,0,0,0,0,1
2515,59,19,1980,0,0,0,0,0,0,0,0,0,1
2520,60,19,1980,0,0,0,0,0,0,0,0,0,1
2525,61,19,1980,0,0,0,0,0,0,0,0,0,1
2530,62,19,1980,0,0,0,0,0,0,0,0,0,1
2535,63,19,1980,0,0,0,0,0,0,0,0,0,1
2540,64,19,1980,0,0,0,0,0,0,0,0,0,1
2545,65,19,1980,0,0,1,1,0,0,0,0,0,1
2575,0,20,1980,0,0,0,0,0,0,0,0,0,1
2580,1,20,1980,0,0,1,1,1,1,0,0,0,1
2585,2,20,1980,0,0,0,0,1,1,0,0,0,1
2590,3,20,1980,0,0,0,0,1,1,0,0,0,1
2595,4,20,1980,0,0,1,1,1,1,0,0,0,1
2600,5,20,1980,0,0,0,0,1,1,0,0,0,1
2605,6,20,1980,0,0,1,1,0,0,0,0,0,1
2610,7,20,1980,1,1,0,0,1,1,0,0,0,1
2615,8,20,1980,1,1,1,1,0,0,0,0,0,1
2620,9,20,1980,1,1,0,0,0,0,0,0,0,1
2625,10,20,1980,1,1,0,0,0,0,0,0,0,1
2630,11,20,1980,1,1,0,0,0,0,0,0,0,1
2635,12,20,1980,1,1,1,1,0,0,0,0,0,1
2640,13,20,1980,1,1,0,0,0,0,0,0,0,1
2645,14,20,1980,0,0,1,1,0,0,0,0,0,1
2650,15,20,1980,0,0,1,1,0,0,0,0,0,1
2655,16,20,1980,0,0,1,1,0,0,0,0,0,1
2660,17,20,1980,0,0,1,1,0,0,0,0,0,1
2665,18,20,1980,0,0,0,0,0,0,0,0,0,1
2670,19,20,1980,0,0,0,0,0,0,0,0,0,1
2675,20,20,1980,0,0,1,1,0,0,0,0,0,1
2680,21,20,1980,0,0,1,1,0,0,0,0,0,1
2685,22,20,1980,0,0,1,1,0,0,0,0,0,1
2690,23,20,1980,0,0,1,1,0,0,0,0,0,1
2695,24,20,1980,0,0,0,0,0,0,0,0,0,1
2700,25,20,1980,0,0,0,0,0,0,0,0,0,1
2705,26,20,1980,0,0,1,1,0,0,0,0,0,1
2710,27,20,1980,0,0,1,1,0,0,0,0,0,1
2715,28,20,1980,0,0,0,0,0,0,0,0,0,1
2720,29,20,1980,0,0,0,0,0,0,0,0,0,1
2725,30,20,1980,0,0,0,0,0,0,1,1,0,1
2730,31,20,1980,0,0,0,0,0,0,0,0,0,1
2735,32,20,1980,1,1,0,0,1,1,0,0,0,1
2740,33,20,1980,1,1,0,0,0,0,0,0,0,1
2770,0,21,1980,0,0,0,0,0,0,0,0,0,1
2775,1,21,1980,0,0,0,0,0,0,0,0,0,1
2780,2,21,1980,1,1,0,0,0,0,0,0,0,1
2785,3,21,1980,1,1,0,0,0,0,0,0,0,1
2790,4,21,1980,1,1,0,0,0,0,0,0,0,1
2795,5,21,1980,0,0,0,0,0,0,0,0,0,1
2800,6,21,1980,1,1,0,0,1,1,0,0,0,1
2805,7,21,1980,1,1,0,0,1,1,0,0,0,1
2810,8,21,1980,1,1,0,0,1,1,0,0,0,1
2815,9,21,1980,1,1,0,0,1,1,1,1,0,1
2820,10,21,1980,1,1,0,0,0,0,0,0,0,1
2825,11,21,1980,0,0,0,0,0,0,0,0,0,1
2830,12,21,1980,0,0,1,1,0,0,0,0,0,1
2835,13,21,1980,0,0,0,0,1,1,0,0,0,1
2840,14,21,1980,0,0,0,0,1,1,0,0,0,1
2845,15,21,1980,0,0,0,0,0,0,0,0,1,1
2850,16,21,1980,0,0,0,0,0,0,0,0,0,1
2855,17,21,1980,0,0,0,0,0,0,0,0,1,1
2860,18,21,1980,0,0,0,0,0,0,0,0,0,1
2865,19,21,1980,0,0,0,0,0,0,0,0,0,1
2870,20,21,1980,0,0,0,0,0,0,0,0,0,1
2875,21,21,1980,0,0,0,0,0,0,0,0,0,1
2880,22,21,1980,1,1,1,1,0,0,0,0,1,1
2885,23,21,1980,1,1,1,1,0,0,0,0,0,1
2890,24,21,1980,0,0,0,0,1,1,0,0,1,1
2895,25,21,1980,0,0,0,0,1,1,0,0,0,1
2900,26,21,1980,1,1,0,0,1,1,0,0,1,1
2905,27,21,1980,1,1,0,0,1,1,0,0,0,1
2910,28,21,1980,1,1,0,0,1,1,0,0,0,1
2915,29,21,1980,1,1,0,0,0,0,0,0,0,1
2920,30,21,1980,1,1,0,0,0,0,0,0,0,1
2925,31,21,1980,1,1,1,1,1,1,0,0,0,1
2930,32,21,1980,1,1,1,1,1,1,0,0,0,1
2935,33,21,1980,0,0,0,0,0,0,0,0,0,1
2960,0,22,1980,0,0,0,0,0,0,0,0,0,1
2965,1,22,1980,0,0,0,0,0,0,0,0,0,1
2970,2,22,1980,0,0,0,0,0,0,0,0,0,1
2975,3,22,1980,0,0,1,1,0,0,0,0,0,1
2980,4,22,1980,0,0,0,0,0,0,0,0,0,1
2985,5,22,1980,0,0,0,0,0,0,0,0,0,1
2990,6,22,1980,1,1,0,0,0,0,0,0,0,1
2995,7,22,1980,0,0,0,0,0,0,0,0,0,1
3000,8,22,1980,1,1,0,0,0,0,0,0,0,1
3005,9,22,1980,0,0,0,0,0,0,0,0,0,1
3010,10,22,1980,0,0,0,0,0,0,0,0,0,1
3015,11,22,1980,0,0,0,0,0,0,0,0,0,1
3020,12,22,1980,0,0,0,0,0,0,0,0,0,1
3025,13,22,1980,0,0,0,0,0,0,0,0,0,1
3030,14,22,1980,0,0,0,0,0,0,0,0,0,1
3035,15,22,1980,0,0,0,0,0,0,0,0,0,1
3040,16,22,1980,0,0,0,0,0,0,0,0,0,1
3045,17,22,1980,0,0,0,0,0,0,0,0,0,1
3050,18,22,1980,0,0,0,0,0,0,0,0,0,1
3055,19,22,1980,0,0,0,0,0,0,0,0,0,1
3060,20,22,1980,0,0,0,0,0,0,0,0,0,1
3065,21,22,1980,0,0,0,0,0,0,0,0,0,1
3070,22,22,1980,1,1,0,0,0,0,0,0,0,1
3075,23,22,1980,1,1,0,0,0,0,0,0,0,1
3080,24,22,1980,0,0,0,0,0,0,1,1,0,1
3085,25,22,1980,0,0,0,0,0,0,0,0,0,1
3090,26,22,1980,0,0,0,0,0,0,0,0,0,1
3095,27,22,1980,0,0,0,0,0,0,0,0,0,1
3100,28,22,1980,0,0,0,0,0,0,0,0,0,1
3105,29,22,1980,0,0,0,0,0,0,0,0,0,1
3110,30,22,1980,0,0,0,0,0,0,0,0,0,1
3115,31,22,1980,0,0,0,0,0,0,0,0,0,1
3120,32,22,1980,1,1,0,0,0,0,1,1,0,1
3125,33,22,1980,1,1,0,0,0,0,0,0,0,1
3130,34,22,1980,1,1,1,1,0,0,0,0,0,1
3135,35,22,1980,0,0,0,0,0,0,0,0,0,1
3140,36,22,1980,0,0,0,0,1,1,1,1,0,1
3145,37,22,1980,1,1,0,0,1,1,1,1,0,1
3150,38,22,1980,1,1,0,0,1,1,1,1,0,1
3155,39,22,1980,0,0,0,0,0,0,1,1,0,1
3160,40,22,1980,1,1,0,0,1,1,0,0,0,1
3165,41,22,1980,1,1,0,0,1,1,0,0,0,1
3200,0,23,1980,0,0,0,0,0,0,0,0,0,1
3205,1,23,1980,0,0,0,0,0,0,0,0,0,1
3210,2,23,1980,0,0,0,0,0,0,0,0,0,1
3215,3,23,1980,0,0,0,0,1,1,0,0,0,1
3220,4,23,1980,1,1,0,0,1,1,0,0,0,1
3225,5,23,1980,1,1,0,0,1,1,0,0,0,1
3230,6,23,1980,1,1,0,0,1,1,0,0,0,1
3235,7,23,1980,0,0,0,0,0,0,0,0,0,1
3240,8,23,1980,0,0,0,0,1,1,0,0,0,1
3245,9,23,1980,0,0,0,0,0,0,0,0,0,1
3250,10,23,1980,0,0,0,0,0,0,0,0,0,1
3255,11,23,1980,0,0,0,0,0,0,0,0,0,1
3260,12,23,1980,1,1,0,0,0,0,0,0,0,1
3265,13,23,1980,0,0,1,1,1,1,0,0,0,1
3270,14,23,1980,1,1,0,0,0,0,0,0,0,1
3275,15,23,1980,1,1,0,0,0,0,0,0,0,1
3280,16,23,1980,0,0,0,0,0,0,0,0,0,1
3285,17,23,1980,1,1,0,0,1,1,0,0,0,1
3290,18,23,1980,1,1,1,1,1,1,0,0,0,1
3295,19,23,1980,1,1,1,1,1,1,0,0,0,1
3300,20,23,1980,1,1,0,0,1,1,0,0,0,1
3305,21,23,1980,0,0,0,0,0,0,0,0,0,1
3310,22,23,1980,0,0,0,0,0,0,0,0,0,1
1750,0,24,1980,0,0,0,0,0,0,0,0,0,1
1755,1,24,1980,0,0,0,0,0,0,0,0,0,1
1760,2,24,1980,0,0,0,0,0,0,0,0,0,1
1765,3,24,1980,0,0,0,0,0,0,0,0,0,1
1770,4,24,1980,0,0,0,0,0,0,0,0,0,1
1775,5,24,1980,0,0,0,0,0,0,0,0,0,1
1780,6,24,1980,0,0,0,0,0,0,0,0,0,1
1785,7,24,1980,0,0,0,0,0,0,0,0,0,1
1790,8,24,1980,0,0,0,0,0,0,0,0,0,1
1795,9,24,1980,0,0,0,0,0,0,0,0,0,1
1800,10,24,1980,0,0,0,0,0,0,0,0,0,1
1805,11,24,1980,0,0,0,0,0,0,0,0,0,1
1810,12,24,1980,0,0,0,0,0,0,0,0,0,1
1815,13,24,1980,0,0,0,0,0,0,0,0,0,1
1820,14,24,1980,0,0,0,0,0,0,0,0,0,1
1825,15,24,1980,1,1,0,0,1,1,0,0,0,1
1830,16,24,1980,1,1,0,0,1,1,0,0,0,1
1835,17,24,1980,0,0,0,0,1,1,0,0,0,1
1840,18,24,1980,1,1,0,0,0,0,0,0,0,1
1845,19,24,1980,1,1,0,0,1,1,0,0,0,1
1850,20,24,1980,1,1,0,0,1,1,1,1,0,1
1855,21,24,1980,0,0,0,0,1,1,0,0,0,1
1860,22,24,1980,1,1,1,1,0,0,0,0,0,1
1865,23,24,1980,1,1,1,1,0,0,0,0,0,1
1870,24,24,1980,1,1,0,0,1,1,0,0,0,1
1875,25,24,1980,0,0,1,1,1,1,0,0,0,1
1880,26,24,1980,0,0,1,1,0,0,0,0,0,1
1885,27,24,1980,0,0,0,0,0,0,0,0,0,1
1890,28,24,1980,0,0,0,0,1,1,0,0,0,1
1895,29,24,1980,1,1,0,0,1,1,0,0,0,1
1900,30,24,1980,1,1,1,1,1,1,0,0,0,1
1905,31,24,1980,0,0,1,1,0,0,0,0,0,1
1910,32,24,1980,1,1,0,0,1,1,0,0,0,1
1915,33,24,1980,1,1,0,0,1,1,0,0,0,1
1920,34,24,1980,0,0,0,0,0,0,0,0,0,1
1925,35,24,1980,0,0,0,0,0,0,0,0,0,1
1930,36,24,1980,0,0,0,0,0,0,0,0,0,1
1935,37,24,1980,1,1,0,0,0,0,0,0,0,1
1940,38,24,1980,1,1,0,0,0,0,0,0,0,1
1945,39,24,1980,0,0,0,0,0,0,0,0,0,1
1950,40,24,1980,0,0,0,0,0,0,0,0,0,1
1955,41,24,1980,1,1,0,0,0,0,0,0,0,1
1960,42,24,1980,0,0,0,0,0,0,0,0,0,1
1965,43,24,1980,0,0,0,0,0,0,1,1,0,1
1970,44,24,1980,0,0,0,0,0,0,0,0,0,1
1975,45,24,1980,0,0,0,0,0,0,0,0,0,1
1980,46,24,1980,0,0,0,0,0,0,0,0,0,1
1985,47,24,1980,0,0,0,0,1,1,0,0,0,1
1990,48,24,1980,0,0,1,1,0,0,0,0,0,1
1995,49,24,1980,1,1,0,0,1,1,0,0,1,1
2000,50,24,1980,1,1,0,0,1,1,0,0,0,1
2005,51,24,1980,1,1,0,0,1,1,0,0,0,1
2010,52,24,1980,0,0,0,0,0,0,0,0,0,1
2015,53,24,1980,1,1,0,0,1,1,0,0,0,1
2020,54,24,1980,1,1,0,0,1,1,0,0,0,1
2025,55,24,1980,1,1,0,0,1,1,0,0,0,1
2030,56,24,1980,0,0,0,0,0,0,0,0,0,1
2035,57,24,1980,1,1,0,0,0,0,0,0,0,1
2040,58,24,1980,0,0,0,0,0,0,0,0,0,1
2045,59,24,1980,0,0,0,0,0,0,0,0,0,1
2050,60,24,1980,0,0,0,0,0,0,0,0,0,1
2055,61,24,1980,0,0,0,0,1,1,0,0,0,1
2060,62,24,1980,0,0,0,0,0,0,0,0,0,1
2065,63,24,1980,1,1,0,0,1,1,0,0,0,1
2070,64,24,1980,1,1,0,0,0,0,0,0,0,1
2075,65,24,1980,1,1,0,0,0,0,0,0,0,1
2080,66,24,1980,1,1,1,1,1,1,0,0,0,1
2085,67,24,1980,1,1,1,1,1,1,0,0,0,1
2090,68,24,1980,1,1,1,1,1,1,0,0,0,1
2095,69,24,1980,1,1,1,1,1,1,0,0,0,1
2100,70,24,1980,1,1,1,1,1,1,0,0,0,1
2105,71,24,1980,1,1,1,1,1,1,0,0,0,1
2110,72,24,1980,0,0,0,0,1,1,0,0,0,1
2115,73,24,1980,0,0,0,0,0,0,0,0,0,1
2120,74,24,1980,1,1,0,0,1,1,0,0,0,1
2125,75,24,1980,1,1,0,0,0,0,0,0,0,1
2130,76,24,1980,1,1,0,0,0,0,0,0,0,1
2135,77,24,1980,1,1,0,0,0,0,0,0,0,1
2140,78,24,1980,1,1,0,0,1,1,0,0,0,1
2145,79,24,1980,1,1,1,1,1,1,0,0,0,1
2165,0,25,1980,1,1,1,1,1,1,1,1,0,0
2170,1,25,1980,0,0,1,1,0,0,1,1,0,1
2175,2,25,1980,0,0,0,0,0,0,0,0,0,1
2180,3,25,1980,0,0,0,0,0,0,0,0,0,1
2185,4,25,1980,0,0,0,0,0,0,0,0,0,1
2190,5,25,1980,0,0,0,0,0,0,0,0,0,1
2195,6,25,1980,0,0,0,0,0,0,0,0,0,1
2200,7,25,1980,0,0,0,0,0,0,0,0,0,1
2205,8,25,1980,0,0,0,0,0,0,0,0,0,1
2210,9,25,1980,1,1,0,0,1,1,0,0,0,1
2215,10,25,1980,1,1,0,0,1,1,0,0,0,1
2220,11,25,1980,0,0,0,0,1,1,0,0,0,1
2225,12,25,1980,0,0,0,0,1,1,0,0,0,1
2230,13,25,1980,0,0,0,0,1,1,0,0,0,1
2235,14,25,1980,0,0,0,0,1,1,0,0,0,1
2240,15,25,1980,1,1,0,0,1,1,0,0,0,1
2245,16,25,1980,0,0,0,0,1,1,0,0,0,1
2250,17,25,1980,0,0,0,0,1,1,1,1,0,1
2255,18,25,1980,0,0,0,0,0,0,0,0,0,1
2260,19,25,1980,0,0,0,0,0,0,0,0,0,1
2265,20,25,1980,0,0,0,0,0,0,0,0,0,1
2270,21,25,1980,0,0,1,1,1,1,0,0,0,1
2275,22,25,1980,0,0,1,1,1,1,0,0,0,1
2280,23,25,1980,0,0,0,0,1,1,0,0,0,1
2285,24,25,1980,1,1,0,0,1,1,0,0,0,1
2290,25,25,1980,1,1,0,0,1,1,0,0,0,1
2295,26,25,1980,1,1,0,0,1,1,0,0,0,1
2300,27,25,1980,0,0,0,0,0,0,0,0,0,1
2305,28,25,1980,0,0,0,0,0,0,0,0,0,1
2310,29,25,1980,1,1,0,0,0,0,1,1,0,1
2315,30,25,1980,0,0,0,0,0,0,1,1,0,1
2320,31,25,1980,0,0,0,0,0,0,0,0,0,1
2325,32,25,1980,0,0,0,0,1,1,0,0,0,1
2330,33,25,1980,1,1,1,1,1,1,0,0,0,0
