frame_timestamp_global,frame_timestamp_local,i_video,i_entity,label,distance_all_body,distance_head,distance_upper_body,distance_lower_body,distance_arms,distance_legs,distance_left_arm,distance_right_arm,distance_left_leg,distance_right_leg
-1,48,6,-1,1990,2.624000000000001,0.8140000000000004,1.0500000000000005,0.3000000000000001,1.0500000000000005,0.3000000000000001,0.298,0.206,0.094,0.1179999999999999
-1,40,7,-1,1990,1.2119999999999995,1.2399999999999998,0.8829999999999999,0.2439999999999998,0.8829999999999999,0.2439999999999998,0.103,0.0129999999999999,0.0119999999999999,0.013
-1,74,8,-1,1990,0.0269999999999999,1.231999999999999,0.0069999999999997,0.2080000000000001,0.0069999999999997,0.2080000000000001,0.046,0.0399999999999999,0.046,0.029
-1,49,9,-1,1990,12.854999999999992,1.6199999999999994,2.781,3.2960000000000003,2.781,3.2960000000000003,0.1559999999999999,0.229,0.047,0.0489999999999999
-1,47,10,-1,1990,1.9809999999999997,0.9960000000000004,0.862,0.5969999999999999,0.862,0.5969999999999999,0.0389999999999999,0.084,0.0799999999999999,0.04
-1,54,1,-1,2000,1.1190000000000002,1.731,0.301,0.241,0.301,0.241,0.0659999999999999,0.0269999999999998,0.018,0.038
-1,27,2,-1,2000,0.2759999999999999,0.6410000000000001,0.3289999999999999,0.217,0.3289999999999999,0.217,0.038,0.035,0.143,0.027
-1,57,3,-1,2000,4.257000000000001,2.011999999999999,1.1849999999999996,0.6189999999999994,1.1849999999999996,0.6189999999999994,0.08,0.0459999999999999,0.0549999999999998,0.071
-1,31,4,-1,2000,6.027,0.9330000000000002,1.827,1.963,1.827,1.963,0.146,0.2450000000000001,0.6970000000000001,0.116
-1,38,5,-1,2000,5.989000000000001,0.7240000000000002,1.0109999999999997,1.4220000000000002,1.0109999999999997,1.4220000000000002,0.0239999999999999,0.0549999999999999,0.0409999999999999,0.018
-1,48,6,-1,2000,15.989000000000004,1.589999999999999,3.1510000000000025,4.049000000000001,3.1510000000000025,4.049000000000001,0.208,0.5069999999999999,0.0299999999999999,0.0510000000000001
-1,26,7,-1,2000,1.3029999999999995,0.5080000000000001,0.8169999999999997,0.1,0.8169999999999997,0.1,0.043,0.0630000000000001,0.0359999999999999,0.072
-1,49,8,-1,2000,1.4680000000000002,1.0420000000000005,1.1159999999999997,0.4270000000000002,1.1159999999999997,0.4270000000000002,0.0959999999999999,0.16,0.025,0.235
-1,49,9,-1,2000,22.24300000000001,1.7390000000000003,5.195,5.430000000000001,5.195,5.430000000000001,0.4270000000000001,0.3469999999999998,0.285,0.223
-1,52,10,-1,2000,2.367000000000001,1.4819999999999989,0.646,0.8440000000000001,0.646,0.8440000000000001,0.079,0.0289999999999999,0.0619999999999999,0.0699999999999999
-1,49,11,-1,2000,1.957,1.584,0.7289999999999999,1.064,0.7289999999999999,1.064,0.402,0.4290000000000001,0.199,0.294
-1,34,12,-1,2000,3.532000000000001,1.591,1.4209999999999998,1.6889999999999998,1.4209999999999998,1.6889999999999998,0.1009999999999999,0.0799999999999999,0.0509999999999999,0.029
-1,31,13,-1,2000,1.1939999999999995,0.4110000000000001,0.45,0.1849999999999999,0.45,0.1849999999999999,0.099,0.034,0.0549999999999999,0.0309999999999999
-1,29,14,-1,2000,1.894,0.9700000000000004,0.637,0.3860000000000001,0.637,0.3860000000000001,0.0829999999999999,0.0739999999999998,0.031,0.03
-1,46,15,-1,2000,3.915,1.0590000000000002,2.486,0.643,2.486,0.643,0.8980000000000001,0.8890000000000001,0.172,0.2759999999999999
-1,43,1,-1,2010,1.8070000000000004,1.0260000000000005,0.495,0.1549999999999999,0.495,0.1549999999999999,0.019,0.0269999999999999,0.0139999999999999,0.0219999999999999
-1,49,2,-1,2010,3.5860000000000007,1.206,0.914,0.903,0.914,0.903,0.1569999999999999,0.1940000000000001,0.0799999999999999,0.069
-1,44,3,-1,2010,0.5530000000000003,0.6990000000000003,0.2119999999999998,0.267,0.2119999999999998,0.267,0.038,0.03,0.0309999999999999,0.035
-1,37,4,-1,2010,1.39,0.8260000000000003,0.7179999999999999,0.439,0.7179999999999999,0.439,0.109,0.2690000000000001,0.132,0.1359999999999999
-1,33,5,-1,2010,1.4999999999999991,0.8920000000000002,0.743,0.6809999999999999,0.743,0.6809999999999999,0.073,0.1579999999999999,0.0369999999999999,0.04
-1,36,6,-1,2010,1.271,0.7720000000000001,0.3760000000000005,0.3539999999999999,0.3760000000000005,0.3539999999999999,0.115,0.123,0.034,0.019
-1,53,7,-1,2010,1.2190000000000003,0.6760000000000003,0.4879999999999996,0.46,0.4879999999999996,0.46,0.288,0.0550000000000001,0.02,0.0129999999999999
-1,61,8,-1,2010,1.8220000000000005,1.6490000000000002,0.8460000000000003,0.2499999999999999,0.8460000000000003,0.2499999999999999,0.259,0.2389999999999999,0.0289999999999999,0.033
-1,49,9,-1,2010,0.6429999999999998,1.4949999999999997,0.2519999999999999,0.139,0.2519999999999999,0.139,0.0289999999999999,0.0449999999999999,0.02,0.031
-1,37,10,-1,2010,1.0070000000000006,1.2859999999999996,0.4979999999999998,0.537,0.4979999999999998,0.537,0.0399999999999999,0.0669999999999999,0.03,0.037
-1,19,11,-1,2010,0.9320000000000004,0.3740000000000001,0.3259999999999999,0.237,0.3259999999999999,0.237,0.074,0.057,0.034,0.0539999999999999
-1,59,12,-1,2010,1.1739999999999997,1.1490000000000005,0.5210000000000001,0.5760000000000001,0.5210000000000001,0.5760000000000001,0.0459999999999998,0.0359999999999999,0.055,0.044
-1,38,13,-1,2010,1.0980000000000003,0.7490000000000004,0.4760000000000004,0.7260000000000002,0.4760000000000004,0.7260000000000002,0.185,0.1300000000000001,0.07,0.1609999999999999
-1,49,14,-1,2010,0.972,1.038,0.451,0.298,0.451,0.298,0.038,0.023,0.0649999999999999,0.072
-1,67,15,-1,2010,3.1379999999999995,1.898,0.3889999999999999,0.241,0.3889999999999999,0.241,0.05,0.0339999999999999,0.0309999999999999,0.017
-1,56,16,-1,2010,1.5579999999999994,1.758,0.8770000000000002,0.3379999999999998,0.8770000000000002,0.3379999999999998,0.076,0.0419999999999999,0.0259999999999999,0.031
-1,60,17,-1,2010,1.7789999999999997,1.5599999999999994,0.6740000000000002,0.3710000000000001,0.6740000000000002,0.3710000000000001,0.071,0.06,0.031,0.0129999999999999
