frame_timestamp_global,frame_timestamp_local,i_video,i_entity,label,delta_all_body,delta_head,delta_upper_body,delta_lower_body,delta_arms,delta_legs,delta_left_arm,delta_right_arm,delta_left_leg,delta_right_leg,delta_left_shoulder,delta_right_shoulder,delta_left_elbow,delta_right_elbow,delta_left_wrist,delta_right_wrist,delta_left_hip,delta_right_hip,delta_left_knee,delta_right_knee,delta_left_ankle,delta_right_ankle
995,33,6,14,1970,-0.338,0.001,-0.018,-0.169,-0.018,-0.169,-0.008,-0.014,-0.001,-0.052,0.005,0.003,0.005,0.01,0.001,0.009,0.003,0.003,0.008,0.037,0.008,0.041
1000,34,6,14,1970,0.306,0.005,0.1,0.015,0.1,0.015,0.064,0.014,0.025,-0.063,0.02,0.009,0.03,0.007,0.025,0.02,0.014,0.006,0.021,0.003,0.009,0.009
1005,35,6,14,1970,0.033,0.008,0.096,0.049,0.096,0.049,0.094,0.08,-0.018,0.029,0.008,0.021,0.039,0.011,0.122,0.084,0.001,0.006,0.017,0.016,0.008,0.025
1010,36,6,14,1970,-0.309,0.005,-0.284,0.123,-0.284,0.123,-0.101,-0.009,0.022,0.112,0.003,0.005,0.022,0.015,0.043,0.087,0.01,0.008,0.019,0.073,0.019,0.078
1045,0,7,15,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,1,7,15,1970,1.124,0.065,0.569,0.49,0.569,0.49,0.311,0.258,0.269,0.221,0.064,0.078,0.048,0.074,0.199,0.106,0.077,0.075,0.082,0.072,0.11,0.074
1055,2,7,15,1970,-2.847,0.004,-0.945,-0.782,-0.945,-0.782,-0.185,-0.191,-0.217,-0.075,0.013,0.012,0.032,0.025,0.081,0.03,0.018,0.025,0.013,0.036,0.021,0.085
1060,3,7,15,1970,2.417,0.029,0.373,0.292,0.373,0.292,-0.03,0.027,0.085,-0.085,0.023,0.03,0.022,0.037,0.051,0.027,0.015,0.016,0.055,0.028,0.067,0.017
1065,4,7,15,1970,-0.748,0.011,-0.089,0.024,-0.089,0.024,-0.04,-0.052,0.011,0.013,0.01,0.006,0.005,0.006,0.041,0.03,0.011,0.006,0.06,0.041,0.077,0.027
1070,5,7,15,1970,0.115,0.027,0.178,-0.144,0.178,-0.144,0.04,0.046,-0.113,-0.007,0.02,0.026,0.021,0.033,0.055,0.029,0.01,0.016,0.009,0.036,0.016,0.015
1075,6,7,15,1970,0.538,0.017,0.416,0.166,0.416,0.166,0.061,0.441,0.065,-0.019,0.013,0.042,0.034,0.189,0.11,0.298,0.02,0.015,0.035,0.002,0.045,0.031
1080,7,7,15,1970,-1.704,0.008,-0.965,-0.148,-0.965,-0.148,-0.039,-0.424,-0.081,-0.021,0.011,0.014,0.014,0.05,0.093,0.041,0.009,0.005,0.004,0.017,0.006,0.005
1085,8,7,15,1970,2.444,0.008,1.075,0.256,1.075,0.256,0.336,0.276,0.09,0.064,0.032,0.025,0.147,0.064,0.275,0.292,0.033,0.025,0.017,0.013,0.059,0.053
1090,9,7,15,1970,-1.644,0.002,-0.404,0.097,-0.404,0.097,0.08,0.128,0.169,0.082,0.066,0.043,0.138,0.14,0.33,0.326,0.037,0.008,0.117,0.085,0.124,0.08
1095,10,7,15,1970,-0.648,0.01,-0.586,-0.377,-0.586,-0.377,-0.13,-0.248,-0.028,-0.098,0.049,0.026,0.122,0.115,0.233,0.12,0.033,0.007,0.1,0.05,0.117,0.018
1100,11,7,15,1970,0.986,0.021,0.028,-0.016,0.028,-0.016,-0.161,-0.189,-0.115,-0.027,0.061,0.013,0.057,0.033,0.125,0.026,0.048,0.014,0.046,0.001,0.041,0.033
1105,12,7,15,1970,0.716,0.001,0.53,0.218,0.53,0.218,-0.102,0.282,-0.032,0.108,0.024,0.033,0.037,0.091,0.08,0.23,0.016,0.03,0.052,0.032,0.035,0.094
1110,13,7,15,1970,-1.273,0.03,-0.362,-0.192,-0.362,-0.192,-0.007,-0.175,-0.06,-0.056,0.024,0.005,0.007,0.047,0.103,0.127,0.012,0.008,0.005,0.051,0.026,0.041
1115,14,7,15,1970,0.641,0.009,0.071,0.037,0.071,0.037,-0.016,-0.095,-0.025,-0.054,0.012,0.008,0.044,0.01,0.062,0.066,0.007,0.005,0.006,0.015,0.005,0.026
1120,15,7,15,1970,0.35,0.018,0.249,0.2,0.249,0.2,-0.011,0.149,0.01,0.111,0.017,0.051,0.009,0.059,0.081,0.123,0.017,0.043,0.005,0.045,0.006,0.069
1125,16,7,15,1970,-0.909,0.044,-0.282,-0.204,-0.282,-0.204,-0.079,-0.065,0.008,-0.091,0.012,0.022,0.008,0.065,0.008,0.081,0.013,0.01,0.009,0.024,0.014,0.032
1130,17,7,15,1970,0.751,0.031,0.125,0.153,0.125,0.153,0.08,-0.099,0.088,-0.018,0.022,0.014,0.033,0.03,0.053,0.025,0.03,0.023,0.049,0.014,0.045,0.011
1135,18,7,15,1970,-0.292,0.019,0.025,-0.027,0.025,-0.027,-0.063,0.069,-0.034,0.077,0.03,0.024,0.004,0.078,0.011,0.036,0.04,0.037,0.023,0.043,0.027,0.045
1140,19,7,15,1970,0.355,0.048,0.354,-0.03,0.354,-0.03,0.282,0.078,0.098,-0.085,0.061,0.032,0.152,0.083,0.114,0.101,0.042,0.012,0.073,0.008,0.073,0.02
1145,20,7,15,1970,-0.937,0.056,-0.628,0.007,-0.628,0.007,-0.196,-0.072,-0.108,0.128,0.047,0.026,0.031,0.041,0.053,0.077,0.024,0.028,0.029,0.074,0.027,0.066
1150,21,7,15,1970,1.196,0.035,0.5,0.096,0.5,0.096,0.047,0.185,0.041,0.075,0.038,0.099,0.077,0.119,0.063,0.111,0.024,0.05,0.057,0.1,0.04,0.093
1155,22,7,15,1970,-0.852,0.062,-0.237,-0.046,-0.237,-0.046,0.186,-0.191,0.177,-0.107,0.095,0.018,0.13,0.048,0.139,0.072,0.087,0.007,0.101,0.058,0.11,0.071
1160,23,7,15,1970,-0.202,0.041,-0.235,-0.229,-0.235,-0.229,-0.195,-0.045,-0.21,0.051,0.064,0.044,0.045,0.034,0.06,0.015,0.04,0.042,0.008,0.042,0.04,0.103
1165,24,7,15,1970,0.906,0.004,0.266,0.213,0.266,0.213,-0.031,0.057,0.124,-0.07,0.007,0.023,0.05,0.035,0.081,0.092,0.019,0.024,0.079,0.045,0.114,0.048
1170,25,7,15,1970,-0.916,0.005,-0.171,-0.267,-0.171,-0.267,-0.076,-0.069,-0.176,-0.037,0.003,0.028,0.037,0.026,0.022,0.027,0.007,0.01,0.009,0.053,0.02,0.017
1175,26,7,15,1970,0.969,0.025,0.247,0.264,0.247,0.264,0.085,0.017,0.088,-0.037,0.003,0.02,0.085,0.026,0.059,0.052,0.01,0.015,0.038,0.013,0.076,0.015
1180,27,7,15,1970,-0.71,0.014,-0.189,0.001,-0.189,0.001,-0.066,-0.021,0.022,0.03,0.009,0.022,0.037,0.026,0.035,0.029,0.009,0.015,0.062,0.021,0.075,0.037
1185,28,7,15,1970,0.083,0.001,0.07,-0.162,0.07,-0.162,-0.034,0.017,-0.077,-0.033,0.028,0.021,0.009,0.04,0.01,0.033,0.018,0.002,0.022,0.019,0.029,0.019
1190,29,7,15,1970,0.131,0.013,-0.012,0.039,-0.012,0.039,0.032,-0.061,-0.048,-0.023,0.012,0.002,0.045,0.015,0.022,0.016,0.017,0.002,0.003,0.001,0.001,0.014
1195,30,7,15,1970,0.27,0.015,0.193,0.102,0.193,0.102,0.041,0.123,0.021,0.01,0.015,0.012,0.03,0.057,0.075,0.087,0.013,0.007,0.006,0.009,0.023,0.011
1200,31,7,15,1970,-0.292,0.003,-0.066,0.081,-0.066,0.081,0.07,0.028,0.013,0.099,0.02,0.012,0.037,0.046,0.133,0.126,0.016,0.004,0.01,0.029,0.029,0.093
1205,32,7,15,1970,-0.59,0.003,-0.361,-0.214,-0.361,-0.214,-0.128,-0.135,-0.028,-0.074,0.004,0.003,0.018,0.016,0.04,0.03,0.008,0.012,0.009,0.013,0.01,0.027
1225,0,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,1,8,16,1970,0.072,0.003,0.044,0.025,0.044,0.025,0.021,0.023,0.006,0.019,0.003,0.003,0.002,0.004,0.016,0.016,0.001,0.001,0.002,0.005,0.003,0.013
1235,2,8,16,1970,-0.108,0.005,-0.006,-0.035,-0.006,-0.035,0.023,0.015,0.001,-0.011,0.007,0.003,0.015,0.013,0.022,0.022,0.002,0.002,0.003,0.005,0.002,0.001
1240,3,8,16,1970,0.082,0.003,-0.011,0.054,-0.011,0.054,0.006,0.021,0.017,0.027,0.018,0.01,0.018,0.024,0.014,0.025,0.015,0.019,0.008,0.013,0.001,0.003
1245,4,8,16,1970,-0.25,0.001,-0.114,-0.091,-0.114,-0.091,-0.035,-0.052,-0.018,-0.029,0.003,0.002,0.004,0.004,0.008,0.001,0.003,0.003,0.002,0.002,0.001,0.001
1250,5,8,16,1970,0.331,0.003,0.077,0.047,0.077,0.047,-0.011,0.001,-0.001,0.001,0.002,0.001,0.001,0.003,0.001,0.004,0.002,0.003,0.003,0.003,0.0,0.001
1255,6,8,16,1970,-0.111,0.001,0.014,0.001,0.014,0.001,0.007,-0.003,0.001,0.0,0.003,0.002,0.005,0.002,0.003,0.001,0.003,0.003,0.002,0.002,0.001,0.002
1260,7,8,16,1970,-0.029,0.0,-0.008,-0.005,-0.008,-0.005,-0.006,0.002,-0.003,-0.001,0.001,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.001,0.002,0.0,0.002
1265,8,8,16,1970,0.353,0.011,0.029,0.3,0.029,0.3,0.022,0.003,0.004,0.292,0.007,0.007,0.009,0.002,0.011,0.001,0.002,0.01,0.004,0.147,0.001,0.141
1270,9,8,16,1970,-0.945,0.004,-0.039,-0.57,-0.039,-0.57,-0.022,0.008,-0.004,-0.27,0.003,0.005,0.001,0.005,0.001,0.008,0.001,0.001,0.001,0.013,0.001,0.014
1275,10,8,16,1970,1.202,0.008,0.018,0.571,0.018,0.571,0.006,-0.002,0.096,0.201,0.005,0.005,0.003,0.005,0.003,0.006,0.001,0.008,0.037,0.111,0.061,0.11
1280,11,8,16,1970,-1.034,0.012,0.023,-0.472,0.023,-0.472,0.017,0.01,0.032,-0.207,0.01,0.007,0.009,0.008,0.009,0.011,0.0,0.0,0.061,0.004,0.07,0.018
1285,12,8,16,1970,0.726,0.018,-0.009,0.28,-0.009,0.28,0.001,0.017,0.086,0.019,0.01,0.016,0.01,0.018,0.009,0.009,0.021,0.019,0.089,0.014,0.107,0.008
1290,13,8,16,1970,-0.408,0.005,-0.045,-0.079,-0.045,-0.079,-0.003,-0.024,-0.178,0.204,0.002,0.002,0.015,0.008,0.009,0.009,0.007,0.009,0.013,0.115,0.019,0.121
1295,14,8,16,1970,0.172,0.019,0.047,-0.013,0.047,-0.013,0.002,0.018,0.001,0.012,0.013,0.009,0.014,0.013,0.001,0.015,0.016,0.018,0.013,0.121,0.011,0.118
1300,15,8,16,1970,0.472,0.0,0.657,-0.132,0.657,-0.132,0.315,0.362,0.111,-0.23,0.007,0.006,0.108,0.139,0.228,0.254,0.006,0.006,0.046,0.004,0.099,0.017
1305,16,8,16,1970,-1.693,0.008,-1.244,0.068,-1.244,0.068,-0.233,-0.334,-0.037,-0.014,0.001,0.007,0.039,0.009,0.07,0.049,0.006,0.005,0.037,0.005,0.071,0.003
1310,17,8,16,1970,1.675,0.009,0.454,0.044,0.454,0.044,-0.081,-0.032,-0.072,0.065,0.005,0.007,0.014,0.01,0.01,0.016,0.008,0.006,0.013,0.016,0.021,0.056
1315,18,8,16,1970,-0.473,0.004,0.129,-0.099,0.129,-0.099,0.018,-0.002,-0.035,-0.071,0.009,0.009,0.018,0.007,0.02,0.015,0.004,0.002,0.002,0.003,0.001,0.002
1320,19,8,16,1970,0.123,0.014,-0.041,0.184,-0.041,0.184,-0.026,0.001,0.022,0.056,0.01,0.012,0.009,0.012,0.002,0.008,0.008,0.01,0.006,0.016,0.015,0.037
1325,20,8,16,1970,-0.176,0.007,0.101,-0.127,0.101,-0.127,0.065,0.011,-0.004,-0.045,0.008,0.004,0.01,0.006,0.068,0.033,0.005,0.005,0.003,0.006,0.017,0.007
1330,21,8,16,1970,-0.038,0.008,-0.135,0.07,-0.135,0.07,-0.038,-0.021,0.031,-0.01,0.011,0.013,0.018,0.007,0.019,0.002,0.003,0.002,0.019,0.006,0.034,0.0
1335,22,8,16,1970,0.443,0.004,0.352,0.03,0.352,0.03,0.199,0.094,-0.045,0.096,0.017,0.006,0.119,0.06,0.111,0.05,0.005,0.006,0.004,0.04,0.002,0.058
1340,23,8,16,1970,-0.923,0.01,-0.524,-0.023,-0.524,-0.023,-0.229,-0.002,0.017,0.011,0.006,0.012,0.002,0.057,0.01,0.045,0.007,0.009,0.009,0.042,0.012,0.064
1345,24,8,16,1970,0.857,0.002,0.379,-0.061,0.379,-0.061,0.207,-0.059,0.066,-0.099,0.011,0.003,0.097,0.009,0.117,0.043,0.002,0.005,0.033,0.007,0.059,0.004
1350,25,8,16,1970,-0.668,0.012,-0.373,0.013,-0.373,0.013,-0.2,-0.025,-0.01,-0.01,0.001,0.001,0.013,0.002,0.011,0.027,0.002,0.0,0.029,0.003,0.053,0.003
1355,26,8,16,1970,0.969,0.007,0.515,0.099,0.515,0.099,0.153,0.137,-0.073,0.152,0.002,0.002,0.084,0.086,0.092,0.079,0.003,0.006,0.002,0.078,0.006,0.074
1360,27,8,16,1970,-0.883,0.002,-0.128,-0.136,-0.128,-0.136,0.06,0.102,0.009,-0.066,0.015,0.013,0.053,0.068,0.17,0.188,0.008,0.01,0.011,0.059,0.001,0.023
1365,28,8,16,1970,-0.265,0.004,-0.644,0.113,-0.644,0.113,-0.228,-0.254,0.095,-0.039,0.001,0.002,0.002,0.004,0.007,0.009,0.004,0.004,0.055,0.006,0.056,0.043
1370,29,8,16,1970,0.848,0.002,0.489,-0.17,0.489,-0.17,0.012,-0.005,-0.072,-0.042,0.005,0.003,0.006,0.003,0.011,0.004,0.002,0.002,0.022,0.001,0.019,0.008
1375,30,8,16,1970,-0.09,0.008,0.01,0.213,0.01,0.213,0.013,0.004,0.088,0.011,0.005,0.006,0.014,0.008,0.016,0.0,0.007,0.008,0.057,0.006,0.067,0.008
1380,31,8,16,1970,-0.234,0.01,-0.009,-0.004,-0.009,-0.004,0.004,0.004,-0.103,0.198,0.014,0.004,0.014,0.009,0.011,0.005,0.009,0.012,0.007,0.105,0.012,0.103
1385,32,8,16,1970,-0.133,0.005,-0.011,-0.13,-0.011,-0.13,-0.016,0.013,-0.011,-0.024,0.003,0.005,0.003,0.004,0.017,0.022,0.003,0.003,0.008,0.09,0.006,0.103
1390,33,8,16,1970,0.938,0.006,0.757,0.039,0.757,0.039,0.372,0.382,0.171,-0.167,0.019,0.023,0.139,0.14,0.237,0.25,0.011,0.006,0.088,0.013,0.089,0.01
1395,34,8,16,1970,-2.255,0.016,-1.373,-0.096,-1.373,-0.096,-0.299,-0.32,-0.08,-0.012,0.015,0.015,0.019,0.038,0.062,0.04,0.005,0.006,0.049,0.006,0.054,0.005
1400,35,8,16,1970,2.07,0.009,0.512,0.096,0.512,0.096,-0.036,-0.071,-0.065,0.069,0.014,0.014,0.021,0.002,0.025,0.006,0.006,0.008,0.016,0.025,0.021,0.053
1405,36,8,16,1970,-0.624,0.012,0.07,-0.089,0.07,-0.089,-0.03,-0.007,-0.027,-0.058,0.008,0.007,0.009,0.003,0.013,0.005,0.005,0.006,0.005,0.007,0.006,0.015
1410,37,8,16,1970,0.169,0.001,0.042,0.119,0.042,0.119,-0.005,0.01,-0.007,0.041,0.003,0.004,0.005,0.01,0.017,0.011,0.002,0.003,0.005,0.012,0.002,0.054
1415,38,8,16,1970,-0.076,0.007,0.092,-0.013,0.092,-0.013,0.068,0.029,0.065,-0.044,0.008,0.01,0.018,0.015,0.067,0.029,0.007,0.004,0.026,0.005,0.041,0.016
1420,39,8,16,1970,-0.185,0.01,-0.079,-0.03,-0.079,-0.03,-0.02,0.038,-0.008,-0.001,0.005,0.006,0.038,0.029,0.03,0.057,0.005,0.006,0.022,0.009,0.039,0.009
1425,40,8,16,1970,0.414,0.012,0.192,0.111,0.192,0.111,0.234,-0.024,-0.037,0.139,0.007,0.01,0.121,0.023,0.179,0.035,0.014,0.019,0.005,0.057,0.01,0.087
1430,41,8,16,1970,-0.908,0.003,-0.465,-0.131,-0.465,-0.131,-0.212,-0.043,-0.01,-0.019,0.007,0.002,0.033,0.012,0.055,0.011,0.007,0.009,0.008,0.055,0.004,0.08
1435,42,8,16,1970,1.112,0.008,0.513,-0.002,0.513,-0.002,0.247,0.011,0.093,-0.124,0.02,0.008,0.141,0.015,0.181,0.013,0.007,0.003,0.04,0.005,0.065,0.012
1440,43,8,16,1970,-1.06,0.005,-0.557,0.011,-0.557,0.011,-0.305,0.006,-0.018,-0.002,0.008,0.002,0.015,0.023,0.014,0.017,0.006,0.007,0.031,0.005,0.057,0.006
1445,44,8,16,1970,1.321,0.015,0.55,0.215,0.55,0.215,0.172,0.079,-0.061,0.256,0.011,0.013,0.091,0.049,0.107,0.059,0.023,0.026,0.001,0.122,0.009,0.126
1450,45,8,16,1970,-1.122,0.003,0.048,-0.393,0.048,-0.393,0.075,0.224,-0.016,-0.182,0.011,0.008,0.071,0.098,0.202,0.239,0.01,0.01,0.003,0.037,0.004,0.045
1485,0,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,1,9,17,1970,0.155,0.006,0.091,0.058,0.091,0.058,0.032,0.059,0.026,0.032,0.008,0.015,0.016,0.03,0.008,0.014,0.004,0.007,0.013,0.015,0.009,0.01
1495,2,9,17,1970,-0.164,0.002,0.084,-0.095,0.084,-0.095,-0.013,0.188,-0.017,-0.02,0.005,0.008,0.006,0.054,0.008,0.185,0.002,0.003,0.005,0.004,0.002,0.005
1500,3,9,17,1970,-0.337,0.002,-0.39,0.042,-0.39,0.042,0.015,-0.23,0.003,0.002,0.002,0.004,0.012,0.008,0.02,0.005,0.001,0.001,0.007,0.006,0.004,0.007
1505,4,9,17,1970,0.55,0.001,0.22,-0.017,0.22,-0.017,0.004,0.001,-0.007,-0.005,0.002,0.004,0.007,0.009,0.029,0.005,0.001,0.002,0.003,0.004,0.001,0.003
1510,5,9,17,1970,-0.216,0.001,-0.023,0.01,-0.023,0.01,-0.01,-0.008,0.0,-0.002,0.002,0.002,0.014,0.003,0.012,0.005,0.002,0.001,0.002,0.004,0.001,0.002
1515,6,9,17,1970,0.033,0.003,0.015,0.003,0.015,0.003,-0.001,-0.002,0.0,0.001,0.005,0.002,0.009,0.002,0.013,0.004,0.002,0.001,0.001,0.004,0.002,0.003
1520,7,9,17,1970,-0.019,0.003,0.003,-0.004,0.003,-0.004,0.004,-0.004,0.001,-0.004,0.001,0.001,0.006,0.001,0.024,0.002,0.001,0.002,0.0,0.001,0.005,0.001
1525,8,9,17,1970,-0.015,0.001,-0.022,0.008,-0.022,0.008,-0.027,0.005,0.001,0.004,0.0,0.002,0.001,0.003,0.003,0.004,0.001,0.001,0.003,0.003,0.003,0.004
1530,9,9,17,1970,0.04,0.001,0.029,-0.003,0.029,-0.003,0.004,0.003,0.002,0.0,0.0,0.003,0.004,0.004,0.004,0.005,0.002,0.001,0.005,0.003,0.002,0.004
1535,10,9,17,1970,0.164,0.008,0.173,0.01,0.173,0.01,0.165,0.015,0.002,0.01,0.017,0.003,0.103,0.011,0.053,0.013,0.004,0.006,0.005,0.007,0.002,0.005
1540,11,9,17,1970,-0.462,0.005,-0.26,-0.016,-0.26,-0.016,-0.065,-0.015,0.002,-0.006,0.007,0.001,0.019,0.003,0.082,0.008,0.002,0.003,0.004,0.003,0.007,0.006
1545,12,9,17,1970,0.525,0.005,0.229,0.02,0.229,0.02,0.103,0.046,0.006,0.01,0.005,0.019,0.131,0.019,0.075,0.02,0.003,0.003,0.011,0.009,0.005,0.01
1550,13,9,17,1970,-0.411,0.002,-0.12,-0.039,-0.12,-0.039,0.065,-0.036,-0.013,-0.01,0.002,0.002,0.127,0.009,0.147,0.011,0.001,0.001,0.004,0.005,0.001,0.006
1555,14,9,17,1970,-0.088,0.002,-0.273,0.026,-0.273,0.026,-0.236,-0.008,0.009,-0.006,0.007,0.001,0.014,0.005,0.019,0.008,0.001,0.001,0.006,0.003,0.008,0.002
1560,15,9,17,1970,0.686,0.006,0.373,0.062,0.373,0.062,0.099,0.03,0.031,0.034,0.018,0.013,0.073,0.01,0.048,0.021,0.014,0.014,0.017,0.013,0.015,0.013
1565,16,9,17,1970,-0.831,0.001,-0.266,-0.125,-0.266,-0.125,-0.118,-0.019,-0.032,-0.028,0.006,0.013,0.008,0.004,0.007,0.008,0.003,0.003,0.006,0.003,0.005,0.006
1570,17,9,17,1970,0.773,0.004,0.304,0.075,0.304,0.075,0.169,-0.002,0.008,0.007,0.02,0.004,0.094,0.008,0.076,0.011,0.009,0.008,0.009,0.006,0.004,0.005
1575,18,9,17,1970,-0.614,0.002,-0.208,-0.025,-0.208,-0.025,-0.056,0.015,-0.007,-0.003,0.0,0.011,0.051,0.012,0.083,0.015,0.003,0.004,0.005,0.006,0.007,0.006
1580,19,9,17,1970,0.409,0.011,0.105,0.062,0.105,0.062,0.042,0.022,0.024,0.028,0.003,0.022,0.096,0.018,0.077,0.02,0.011,0.009,0.018,0.015,0.01,0.02
1585,20,9,17,1970,-0.48,0.002,-0.193,-0.111,-0.193,-0.111,-0.093,-0.036,-0.029,-0.03,0.001,0.004,0.058,0.009,0.024,0.011,0.001,0.001,0.006,0.007,0.003,0.006
1590,21,9,17,1970,0.686,0.006,0.298,0.08,0.298,0.08,0.143,0.026,0.014,0.007,0.006,0.019,0.091,0.013,0.129,0.018,0.006,0.003,0.009,0.009,0.009,0.009
1595,22,9,17,1970,-0.584,0.017,-0.269,0.052,-0.269,0.052,-0.097,-0.003,0.037,0.036,0.02,0.018,0.062,0.015,0.047,0.014,0.02,0.021,0.024,0.019,0.017,0.017
1600,23,9,17,1970,0.048,0.008,-0.02,-0.14,-0.02,-0.14,-0.096,-0.024,-0.035,-0.032,0.008,0.007,0.019,0.008,0.006,0.008,0.008,0.009,0.009,0.008,0.009,0.008
1605,24,9,17,1970,0.555,0.002,0.365,0.036,0.365,0.036,-0.003,0.248,-0.016,-0.015,0.005,0.016,0.017,0.115,0.008,0.14,0.005,0.006,0.003,0.003,0.002,0.001
1610,25,9,17,1970,-0.728,0.019,-0.409,0.065,-0.409,0.065,-0.001,-0.163,0.015,0.019,0.015,0.02,0.006,0.038,0.008,0.05,0.018,0.018,0.005,0.009,0.002,0.002
1615,26,9,17,1970,0.652,0.006,0.376,-0.055,0.376,-0.055,0.157,0.055,-0.008,-0.013,0.009,0.008,0.098,0.078,0.079,0.077,0.01,0.004,0.005,0.011,0.002,0.001
1620,27,9,17,1970,-0.653,0.002,-0.345,0.017,-0.345,0.017,-0.109,-0.024,-0.004,0.0,0.004,0.002,0.042,0.055,0.031,0.082,0.007,0.003,0.005,0.008,0.001,0.005
1625,28,9,17,1970,0.384,0.001,0.053,0.004,0.053,0.004,-0.011,-0.069,0.002,-0.002,0.005,0.002,0.031,0.051,0.03,0.017,0.01,0.005,0.004,0.006,0.001,0.003
1630,29,9,17,1970,-0.065,0.006,0.004,-0.017,0.004,-0.017,-0.057,-0.019,-0.01,-0.007,0.002,0.001,0.002,0.012,0.005,0.038,0.004,0.005,0.0,0.001,0.001,0.001
1635,30,9,17,1970,0.063,0.001,0.044,0.011,0.044,0.011,-0.005,-0.027,-0.002,-0.004,0.001,0.0,0.001,0.003,0.002,0.021,0.002,0.003,0.0,0.0,0.001,0.0
1640,31,9,17,1970,-0.018,0.002,0.032,0.004,0.032,0.004,0.002,-0.002,-0.002,0.0,0.001,0.001,0.002,0.009,0.003,0.012,0.0,0.001,0.0,0.001,0.001,0.001
1645,32,9,17,1970,0.345,0.015,0.22,0.148,0.22,0.148,0.106,0.114,0.065,0.081,0.018,0.016,0.013,0.014,0.081,0.106,0.024,0.024,0.019,0.03,0.023,0.03
1650,33,9,17,1970,-0.97,0.008,-0.373,-0.222,-0.373,-0.222,-0.058,-0.095,-0.03,-0.046,0.011,0.01,0.024,0.013,0.019,0.018,0.003,0.002,0.005,0.013,0.028,0.023
1655,34,9,17,1970,0.766,0.004,0.101,0.074,0.101,0.074,-0.029,-0.023,0.005,-0.007,0.005,0.004,0.006,0.002,0.014,0.012,0.005,0.004,0.011,0.023,0.025,0.004
1660,35,9,17,1970,0.055,0.012,0.204,0.018,0.204,0.018,0.089,0.063,0.004,0.012,0.02,0.007,0.032,0.02,0.062,0.054,0.008,0.006,0.016,0.035,0.021,0.002
1665,36,9,17,1970,0.256,0.022,0.399,0.069,0.399,0.069,0.236,0.315,0.045,0.04,0.056,0.056,0.12,0.123,0.174,0.217,0.043,0.041,0.038,0.032,0.009,0.01
1670,37,9,17,1970,-1.333,0.042,-0.851,-0.034,-0.851,-0.034,-0.122,-0.178,0.03,0.021,0.029,0.022,0.067,0.087,0.132,0.109,0.022,0.029,0.03,0.02,0.068,0.055
1680,39,9,17,1970,1.739,0.059,0.875,-0.038,0.875,-0.038,0.195,0.38,0.005,0.008,0.048,0.072,0.145,0.205,0.23,0.321,0.055,0.062,0.039,0.026,0.031,0.024
1685,40,9,17,1970,-1.218,0.065,-0.842,0.455,-0.842,0.455,-0.088,-0.179,0.196,0.272,0.076,0.086,0.149,0.147,0.11,0.186,0.08,0.089,0.124,0.138,0.117,0.157
1690,41,9,17,1970,-0.479,0.055,-0.1,-0.756,-0.1,-0.756,-0.094,-0.273,-0.109,-0.179,0.052,0.051,0.097,0.048,0.092,0.047,0.056,0.054,0.108,0.066,0.048,0.085
1695,42,9,17,1970,1.165,0.021,0.159,0.184,0.159,0.184,-0.144,-0.064,-0.055,-0.049,0.026,0.004,0.04,0.044,0.031,0.034,0.027,0.015,0.035,0.074,0.095,0.067
1700,43,9,17,1970,0.188,0.032,0.373,0.147,0.373,0.147,0.036,0.129,-0.082,0.125,0.05,0.038,0.021,0.095,0.062,0.078,0.019,0.03,0.027,0.137,0.029,0.114
1705,44,9,17,1970,-1.18,0.009,-0.354,-0.283,-0.354,-0.283,-0.055,-0.134,-0.013,-0.227,0.015,0.008,0.041,0.022,0.022,0.047,0.009,0.001,0.041,0.016,0.012,0.037
1710,45,9,17,1970,1.037,0.004,0.209,0.196,0.209,0.196,0.014,0.006,-0.032,-0.012,0.006,0.006,0.061,0.015,0.025,0.062,0.011,0.006,0.014,0.029,0.005,0.007
1715,46,9,17,1970,-0.252,0.004,-0.02,0.173,-0.02,0.173,0.013,-0.013,0.056,0.073,0.004,0.008,0.08,0.034,0.021,0.028,0.017,0.024,0.039,0.044,0.03,0.047
1720,47,9,17,1970,-0.205,0.002,0.152,-0.202,0.152,-0.202,0.099,0.053,-0.017,-0.056,0.002,0.003,0.103,0.048,0.099,0.072,0.012,0.017,0.038,0.028,0.019,0.014
1725,48,9,17,1970,-0.04,0.001,-0.206,0.117,-0.206,0.117,-0.045,-0.009,0.052,-0.008,0.01,0.018,0.114,0.088,0.035,0.008,0.013,0.012,0.055,0.028,0.053,0.011
1730,49,9,17,1970,-0.008,0.005,0.015,-0.116,0.015,-0.116,-0.054,0.015,-0.059,-0.013,0.003,0.007,0.082,0.081,0.02,0.041,0.007,0.005,0.039,0.018,0.016,0.015
